STATE;STATENAME;ST_CASE;VE_TOTAL;VE_FORMS;PVH_INVL;PEDS;PERSONS;PERMVIT;PERNOTMVIT;COUNTY;COUNTYNAME;CITY;CITYNAME;DAY;DAYNAME;MONTH;MONTHNAME;YEAR;DAY_WEEK;DAY_WEEKNAME;HOUR;HOURNAME;MINUTE;MINUTENAME;NHS;NHSNAME;ROUTE;ROUTENAME;TWAY_ID;TWAY_ID2;RUR_URB;RUR_URBNAME;FUNC_SYS;FUNC_SYSNAME;RD_OWNER;RD_OWNERNAME;MILEPT;MILEPTNAME;LATITUDE;LATITUDENAME;LONGITUD;LONGITUDNAME;SP_JUR;SP_JURNAME;HARM_EV;HARM_EVNAME;MAN_COLL;MAN_COLLNAME;RELJCT1;RELJCT1NAME;RELJCT2;RELJCT2NAME;TYP_INT;TYP_INTNAME;WRK_ZONE;WRK_ZONENAME;REL_ROAD;REL_ROADNAME;LGT_COND;LGT_CONDNAME;WEATHER1;WEATHER1NAME;WEATHER2;WEATHER2NAME;WEATHER;WEATHERNAME;SCH_BUS;SCH_BUSNAME;RAIL;RAILNAME;NOT_HOUR;NOT_HOURNAME;NOT_MIN;NOT_MINNAME;ARR_HOUR;ARR_HOURNAME;ARR_MIN;ARR_MINNAME;HOSP_HR;HOSP_HRNAME;HOSP_MN;HOSP_MNNAME;CF1;CF1NAME;CF2;CF2NAME;CF3;CF3NAME;FATALS;DRUNK_DR
17;Illinois;170292;1;1;0;0;1;1;0;111;MCHENRY (111);4626;LAKEMOOR;13;13;5;May;2019;2;Monday;13;1:00pm-1:59pm;38;38;0;This section IS NOT on the NHS;6;Local Street - Municipality;LINCOLN RD;CUHLMAN RD;2;Urban;5;Major Collector;4;City or Municipal Highway Agency;0;None;42.35496667;42.35496667;-88.21339722;-88.21339722;0;No Special Jurisdiction;59;Traffic Sign Support;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;13;1:00pm-1:59pm;38;38;13;1:00pm-1:59pm;38;38;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
17;Illinois;170307;1;1;0;0;1;1;0;31;COOK (31);2390;DOLTON;20;20;5;May;2019;2;Monday;23;11:00pm-11:59pm;26;26;0;This section IS NOT on the NHS;6;Local Street - Municipality;154TH ST;SUNSET DR;2;Urban;5;Major Collector;4;City or Municipal Highway Agency;0;None;41.61541944;41.61541944;-87.58469167;-87.58469167;0;No Special Jurisdiction;42;Tree (Standing Only);0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;23;11:00pm-11:59pm;26;26;23;11:00pm-11:59pm;40;40;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
17;Illinois;170314;3;3;0;0;4;4;0;179;TAZEWELL (179);2600;EAST PEORIA;31;31;5;May;2019;6;Friday;16;4:00pm-4:59pm;28;28;1;This section IS ON the NHS;2;U.S. Highway;US-24 US-150 SR-29 SR-116;FONDULAC DR;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;1319;1319;40.669325;40.669325;-89.57561667;-89.57561667;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;16;4:00pm-4:59pm;28;28;16;4:00pm-4:59pm;28;28;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
17;Illinois;170318;2;2;0;0;2;2;0;31;COOK (31);8120;SOUTH HOLLAND;3;3;6;June;2019;2;Monday;12;12:00pm-12:59pm;25;25;1;This section IS ON the NHS;3;State Highway;SR-59 SUTTON RD;ARBORETUM DR;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;400;400;42.07593889;42.07593889;-88.18968889;-88.18968889;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;7;Sideswipe - Same Direction;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;1
17;Illinois;170319;1;1;0;1;1;1;1;197;WILL (197);4300;JOLIET;6;6;6;June;2019;5;Thursday;4;4:00am-4:59am;5;5;0;This section IS NOT on the NHS;6;Local Street - Municipality;WEST PARK FRONT;PARK DR;2;Urban;7;Local;4;City or Municipal Highway Agency;0;None;41.51224444;41.51224444;-88.10766111;-88.10766111;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
17;Illinois;170384;2;2;0;0;3;3;0;119;MADISON (119);0;NOT APPLICABLE;16;16;6;June;2019;1;Sunday;15;3:00pm-3:59pm;11;11;0;This section IS NOT on the NHS;3;State Highway;SR-160;COOL CREEK;1;Rural;4;Minor Arterial;1;State Highway Agency;433;433;38.8511;38.8511;-89.66919722;-89.66919722;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;1;Front-to-Rear;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
17;Illinois;170386;3;3;0;0;3;3;0;167;SANGAMON (167);8220;SPRINGFIELD;27;27;6;June;2019;5;Thursday;15;3:00pm-3:59pm;37;37;1;This section IS ON the NHS;1;Interstate;I-55 BL PEORIA RD;DIRKSEN PKWY;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;92;92;39.857225;39.857225;-89.615525;-89.615525;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;15;3:00pm-3:59pm;37;37;15;3:00pm-3:59pm;45;45;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
17;Illinois;170388;2;2;0;0;2;2;0;97;LAKE (97);0;NOT APPLICABLE;21;21;6;June;2019;6;Friday;11;11:00am-11:59am;49;49;1;This section IS ON the NHS;3;State Highway;SR-60;CR-V58 CR-7 WILSON RD;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;17;17;42.31706944;42.31706944;-88.12070833;-88.12070833;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
17;Illinois;170397;1;1;0;0;2;2;0;89;KANE (89);460;AURORA;22;22;4;April;2019;2;Monday;0;0:00am-0:59am;1;1;0;This section IS NOT on the NHS;6;Local Street - Municipality;LANCASTER AVE;ILLINOIS AVE;2;Urban;4;Minor Arterial;4;City or Municipal Highway Agency;0;None;41.770425;41.770425;-88.33448056;-88.33448056;0;No Special Jurisdiction;5;Fell/Jumped from Vehicle;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
17;Illinois;170415;2;2;0;0;3;3;0;115;MACON (115);5910;MOUNT ZION;12;12;7;July;2019;6;Friday;13;1:00pm-1:59pm;24;24;1;This section IS ON the NHS;3;State Highway;SR-121 MT ZION RD;SPITLER PARK RD;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;646;646;39.78175556;39.78175556;-88.87055556;-88.87055556;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;1;Yes;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;13;1:00pm-1:59pm;25;25;13;1:00pm-1:59pm;30;30;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
17;Illinois;170421;2;2;0;0;4;4;0;85;JO DAVIESS (85);0;NOT APPLICABLE;7;7;7;July;2019;1;Sunday;15;3:00pm-3:59pm;18;18;1;This section IS ON the NHS;2;U.S. Highway;US-20 ULYSSES S GRANT MEMORIAL;CR-7 DERINDA RD;1;Rural;3;Principal Arterial - Other;1;State Highway Agency;311;311;42.31328333;42.31328333;-90.18656111;-90.18656111;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
17;Illinois;170422;2;2;0;0;2;2;0;199;WILLIAMSON (199);0;NOT APPLICABLE;11;11;7;July;2019;5;Thursday;7;7:00am-7:59am;47;47;0;This section IS NOT on the NHS;4;County Road;CR-4 STOTLAR RD;BLOOMINGTON ST;1;Rural;5;Major Collector;2;County Highway Agency;0;None;37.79216389;37.79216389;-88.96106944;-88.96106944;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
17;Illinois;170448;3;3;0;0;5;5;0;89;KANE (89);2690;ELGIN;18;18;7;July;2019;5;Thursday;14;2:00pm-2:59pm;17;17;1;This section IS ON the NHS;4;County Road;CR-34 RANDALL RD;SHOPPING CENTER RD;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;105;105;42.00188611;42.00188611;-88.33620278;-88.33620278;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;14;2:00pm-2:59pm;17;17;14;2:00pm-2:59pm;18;18;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
17;Illinois;170458;1;1;0;0;1;1;0;137;MORGAN (137);0;NOT APPLICABLE;21;21;7;July;2019;1;Sunday;7;7:00am-7:59am;38;38;0;This section IS NOT on the NHS;4;County Road;CR-7  CONCORD ARENZVILLE RD;OLD US HIGHWAY 67;1;Rural;7;Local;2;County Highway Agency;0;None;39.76421389;39.76421389;-90.37278056;-90.37278056;0;No Special Jurisdiction;31;Post, Pole or Other Supports;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;2;Dark - Not Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;7;7:00am-7:59am;40;40;7;7:00am-7:59am;46;46;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
17;Illinois;170483;1;1;0;0;1;1;0;43;DUPAGE (43);0;NOT APPLICABLE;5;5;8;August;2019;2;Monday;2;2:00am-2:59am;24;24;1;This section IS ON the NHS;4;County Road;CR-43 COUNTY FARM RD;HICKORY LN;2;Urban;3;Principal Arterial - Other;2;County Highway Agency;0;None;41.898525;41.898525;-88.15071667;-88.15071667;0;No Special Jurisdiction;38;Fence;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;2;2:00am-2:59am;24;24;2;2:00am-2:59am;32;32;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;1
17;Illinois;170488;2;2;0;0;2;2;0;119;MADISON (119);160;ALTON;5;5;8;August;2019;2;Monday;15;3:00pm-3:59pm;54;54;0;This section IS NOT on the NHS;6;Local Street - Municipality;OAKWOOD AVE;BUCKMASTER RD;2;Urban;7;Local;4;City or Municipal Highway Agency;0;None;38.91608333;38.91608333;-90.16669722;-90.16669722;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
17;Illinois;170489;2;2;0;0;3;3;0;183;VERMILION (183);0;NOT APPLICABLE;6;6;8;August;2019;3;Tuesday;12;12:00pm-12:59pm;21;21;0;This section IS NOT on the NHS;4;County Road;CR-29 POLAND RD;STATE LINE RD;1;Rural;5;Major Collector;3;Town or Township Highway Agency;0;None;40.19184444;40.19184444;-87.53080278;-87.53080278;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;12;12:00pm-12:59pm;21;21;12;12:00pm-12:59pm;35;35;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
17;Illinois;170500;2;2;0;0;4;4;0;31;COOK (31);5450;MELROSE PARK;11;11;8;August;2019;1;Sunday;14;2:00pm-2:59pm;13;13;0;This section IS NOT on the NHS;6;Local Street - Municipality;LAKE ST;33RD AVE;2;Urban;4;Minor Arterial;1;State Highway Agency;0;None;41.89691944;41.89691944;-87.8738;-87.8738;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
17;Illinois;170507;2;2;0;0;4;4;0;99;LASALLE (99);0;NOT APPLICABLE;12;12;8;August;2019;2;Monday;15;3:00pm-3:59pm;14;14;0;This section IS NOT on the NHS;3;State Highway;SR-178;MATTHIESSEN STATE PARK RD;1;Rural;5;Major Collector;1;State Highway Agency;26;26;41.28477222;41.28477222;-89.01005556;-89.01005556;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;15;3:00pm-3:59pm;14;14;15;3:00pm-3:59pm;19;19;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
17;Illinois;170516;1;1;0;1;1;1;1;31;COOK (31);3100;FOREST PARK;16;16;8;August;2019;6;Friday;14;2:00pm-2:59pm;54;54;0;This section IS NOT on the NHS;8;Other;ACCESS ROAD;ACCESS ROAD;6;Trafficway Not in State Inventory;96;Trafficway Not in State Inventory;96;Trafficway Not in State Inventory;0;None;41.86401111;41.86401111;-87.81393056;-87.81393056;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;14;2:00pm-2:59pm;54;54;15;3:00pm-3:59pm;0;0;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
17;Illinois;170525;2;2;0;0;3;3;0;43;DUPAGE (43);9180;WEST CHICAGO;1;1;8;August;2019;5;Thursday;20;8:00pm-8:59pm;7;7;0;This section IS NOT on the NHS;6;Local Street - Municipality;WASHINGTON ST;NORRIS ST;2;Urban;4;Minor Arterial;4;City or Municipal Highway Agency;0;None;41.88216389;41.88216389;-88.21463611;-88.21463611;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;5;Dusk;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;20;8:00pm-8:59pm;7;7;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
17;Illinois;170546;2;2;0;0;2;2;0;173;SHELBY (173);7920;SHELBYVILLE;29;29;8;August;2019;5;Thursday;13;1:00pm-1:59pm;7;7;1;This section IS ON the NHS;3;State Highway;SR-16;CLARKSBURG RD;1;Rural;3;Principal Arterial - Other;1;State Highway Agency;1123;1123;39.40549444;39.40549444;-88.780975;-88.780975;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;6;Angle;0;No;2;Intersection;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;13;1:00pm-1:59pm;8;8;13;1:00pm-1:59pm;13;13;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
17;Illinois;170582;1;1;0;1;1;1;1;31;COOK (31);2719;ELK GROVE VILLAGE;14;14;2;February;2019;5;Thursday;15;3:00pm-3:59pm;55;55;0;This section IS NOT on the NHS;6;Local Street - Municipality;MAPLE LN;WALNUT LN;2;Urban;7;Local;4;City or Municipal Highway Agency;0;None;41.99653333;41.99653333;-87.98004167;-87.98004167;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;15;3:00pm-3:59pm;55;55;15;3:00pm-3:59pm;57;57;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
17;Illinois;170599;1;1;0;0;1;1;0;89;KANE (89);460;AURORA;7;7;9;September;2019;7;Saturday;3;3:00am-3:59am;22;22;0;This section IS NOT on the NHS;6;Local Street - Municipality;HANKES AVE;ZENNER ST;2;Urban;7;Local;4;City or Municipal Highway Agency;0;None;41.77608889;41.77608889;-88.30458056;-88.30458056;0;No Special Jurisdiction;42;Tree (Standing Only);0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;3;3:00am-3:59am;22;22;3;3:00am-3:59am;25;25;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;1
17;Illinois;170625;2;1;1;1;1;1;1;197;WILL (197);0;NOT APPLICABLE;22;22;9;September;2019;1;Sunday;21;9:00pm-9:59pm;24;24;0;This section IS NOT on the NHS;5;Local Street - Township;YATES AVE;OFFNER RD;1;Rural;7;Local;3;Town or Township Highway Agency;0;None;41.38508611;41.38508611;-87.55448889;-87.55448889;0;No Special Jurisdiction;14;Parked Motor Vehicle;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;5;Outside Trafficway;2;Dark - Not Lighted;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;21;9:00pm-9:59pm;29;29;21;9:00pm-9:59pm;34;34;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);19;Recent/Previous Crash scene Nearby;0;None;0;None;1;1
17;Illinois;170629;1;1;0;0;1;1;0;97;LAKE (97);7560;ROUND LAKE BEACH;1;1;9;September;2019;1;Sunday;0;0:00am-0:59am;20;20;0;This section IS NOT on the NHS;4;County Road;CR-31 ROLLINS RD;HOOK DR;2;Urban;4;Minor Arterial;3;Town or Township Highway Agency;0;None;42.38194444;42.38194444;-88.05569167;-88.05569167;0;No Special Jurisdiction;33;Curb;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;3;Dark - Lighted;2;Rain;0;No Additional Atmospheric Conditions;2;Rain;0;No;0;Not Applicable;0;0:00am-0:59am;21;21;0;0:00am-0:59am;27;27;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;1
17;Illinois;170634;1;1;0;1;1;1;1;31;COOK (31);5380;MATTESON;2;2;9;September;2019;2;Monday;9;9:00am-9:59am;15;15;1;This section IS ON the NHS;3;State Highway;SR-50 CICERO AVE;GATEWAY DR;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;292;292;41.49703333;41.49703333;-87.73235556;-87.73235556;0;No Special Jurisdiction;9;Pedalcyclist;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;9;9:00am-9:59am;15;15;9;9:00am-9:59am;20;20;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
17;Illinois;170655;1;1;0;1;1;1;1;31;COOK (31);1670;CHICAGO;5;5;5;May;2019;1;Sunday;11;11:00am-11:59am;45;45;0;This section IS NOT on the NHS;6;Local Street - Municipality;DEARBORN ST;DELEWARE PL;2;Urban;5;Major Collector;4;City or Municipal Highway Agency;0;None;41.89875;41.89875;-87.6298;-87.6298;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;11;11:00am-11:59am;48;48;11;11:00am-11:59am;54;54;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
17;Illinois;170676;4;2;2;0;2;2;0;119;MADISON (119);160;ALTON;6;6;10;October;2019;1;Sunday;17;5:00pm-5:59pm;16;16;0;This section IS NOT on the NHS;6;Local Street - Municipality;BROOKSIDE AVE;RESIDENCE ST;2;Urban;7;Local;4;City or Municipal Highway Agency;0;None;38.88811111;38.88811111;-90.14101111;-90.14101111;0;No Special Jurisdiction;12;Motor Vehicle In-Transport;2;Front-to-Front;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;1;Daylight;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;17;5:00pm-5:59pm;19;19;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
17;Illinois;170678;1;1;0;1;1;1;1;143;PEORIA (143);6850;PEORIA;11;11;10;October;2019;6;Friday;19;7:00pm-7:59pm;17;17;0;This section IS NOT on the NHS;6;Local Street - Municipality;W GLEN AVE;BIGELOW;2;Urban;4;Minor Arterial;4;City or Municipal Highway Agency;0;None;40.74668056;40.74668056;-89.59616111;-89.59616111;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;19;7:00pm-7:59pm;29;29;19;7:00pm-7:59pm;35;35;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);0;None;0;None;0;None;1;0
17;Illinois;170714;1;1;0;1;2;2;1;111;MCHENRY (111);0;NOT APPLICABLE;23;23;10;October;2019;4;Wednesday;5;5:00am-5:59am;55;55;1;This section IS ON the NHS;3;State Highway;SR-31;DANIEL DR;2;Urban;3;Principal Arterial - Other;1;State Highway Agency;421;421;42.2379;42.2379;-88.28663889;-88.28663889;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;88;Not Applicable (Not Transported);88;Not Applicable (Not Transported);23;Indication of a Stalled/Disabled Vehicle;0;None;0;None;1;0
17;Illinois;170735;1;1;0;1;1;1;1;43;DUPAGE (43);5980;NAPERVILLE;1;1;10;October;2019;3;Tuesday;19;7:00pm-7:59pm;22;22;0;This section IS NOT on the NHS;6;Local Street - Municipality;ROYAL ST GEORGE;5TH AVE;2;Urban;7;Local;4;City or Municipal Highway Agency;0;None;41.78139444;41.78139444;-88.16556389;-88.16556389;0;No Special Jurisdiction;8;Pedestrian;0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;1;On Roadway;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;99;Unknown;99;Unknown;99;Unknown EMS Scene Arrival Hour;99;Unknown EMS Scene Arrival Minutes;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;0
17;Illinois;170740;1;1;0;0;2;2;0;97;LAKE (97);9100;WAUKEGAN;4;4;7;July;2019;5;Thursday;22;10:00pm-10:59pm;42;42;0;This section IS NOT on the NHS;4;County Road;CR-27  LEWIS AVE;BONNIE BROOK LN;2;Urban;4;Minor Arterial;2;County Highway Agency;0;None;42.40458333;42.40458333;-87.85504722;-87.85504722;0;No Special Jurisdiction;42;Tree (Standing Only);0;The First Harmful Event was Not a Collision with a Motor Vehicle in Transport;0;No;3;Intersection-Related;3;T-Intersection;0;None;4;On Roadside;3;Dark - Lighted;1;Clear;0;No Additional Atmospheric Conditions;1;Clear;0;No;0;Not Applicable;22;10:00pm-10:59pm;42;42;22;10:00pm-10:59pm;45;45;99;Unknown;99;Unknown EMS Hospital Arrival Time;0;None;0;None;0;None;1;1
